entity_id,structure_id,physical_vehicle_id,sar_frame,entity_class,G_scale,G_compact,G_grammar,G_temporal,G_background,optical_condition_compatibility,classification_reason_cn
E8A_012,S8A_F078_012,PV_GM19_WHITE_SUV_NEAR_FIELD,78,background_like,false,true,false,false,true,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 background_arc，背景弧线冲突，不能升级为车辆支持实体。
E8A_013,S8A_F079_013,PV_GM19_WHITE_SUV_NEAR_FIELD,79,vehicle_supported,true,true,true,true,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 body_core，几何尺度和紧凑性通过，短窗口存在相邻帧非跳变支持，且未触发背景弧线冲突。
E8A_014,S8A_F079_014,PV_GM19_WHITE_SUV_NEAR_FIELD,79,background_like,true,true,false,false,true,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 background_arc，背景弧线冲突，不能升级为车辆支持实体。
E8A_015,S8A_F080_015,PV_GM19_WHITE_SUV_NEAR_FIELD,80,vehicle_supported,true,true,true,true,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 body_core，几何尺度和紧凑性通过，短窗口存在相邻帧非跳变支持，且未触发背景弧线冲突。
E8A_016,S8A_F080_016,PV_GM19_WHITE_SUV_NEAR_FIELD,80,background_like,true,true,false,false,true,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 background_arc，背景弧线冲突，不能升级为车辆支持实体。
E8A_017,S8A_F081_017,PV_GM19_WHITE_SUV_NEAR_FIELD,81,vehicle_supported,true,true,true,true,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 body_core，几何尺度和紧凑性通过，短窗口存在相邻帧非跳变支持，且未触发背景弧线冲突。
E8A_018,S8A_F081_018,PV_GM19_WHITE_SUV_NEAR_FIELD,81,background_like,true,true,false,false,true,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 background_arc，背景弧线冲突，不能升级为车辆支持实体。
E8A_019,S8A_F212_019,PV_GM19_SILVER_MPV_NEAR_FIELD,212,unresolved,true,true,true,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 unresolved_atom，G_scale=True, G_compact=True, G_temporal=True，证据不足。"
E8A_020,S8A_F213_020,PV_GM19_SILVER_MPV_NEAR_FIELD,213,unresolved,true,true,true,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 unresolved_atom，G_scale=True, G_compact=True, G_temporal=True，证据不足。"
E8A_021,S8A_F220_021,PV_GM19_SILVER_MPV_NEAR_FIELD,220,background_like,false,true,true,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 body_core，尺度、孤立性或负向窗口冲突，不能升级为车辆支持实体。
E8A_022,S8A_F227_022,PV_GM19_SILVER_MPV_NEAR_FIELD,227,background_like,false,true,true,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 body_core，尺度、孤立性或负向窗口冲突，不能升级为车辆支持实体。
E8A_023,S8A_F238_023,PV_GM19_SILVER_MPV_NEAR_FIELD,238,background_like,false,true,false,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 side_ridge，尺度、孤立性或负向窗口冲突，不能升级为车辆支持实体。
E8A_024,S8A_F239_024,PV_GM19_SILVER_MPV_NEAR_FIELD,239,unresolved,true,true,false,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 endpoint_hotspot,unresolved_atom，G_scale=True, G_compact=True, G_temporal=False，证据不足。"
E8A_025,S8A_F243_025,PV_GM19_SILVER_MPV_NEAR_FIELD,243,unresolved,true,true,false,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 endpoint_hotspot,unresolved_atom，G_scale=True, G_compact=True, G_temporal=False，证据不足。"
E8A_026,S8A_F250_026,PV_GM19_SILVER_MPV_NEAR_FIELD,250,unresolved,true,true,false,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 unresolved_atom，G_scale=True, G_compact=True, G_temporal=False，证据不足。"
E8A_027,S8A_F260_027,PV_GM19_SILVER_MPV_NEAR_FIELD,260,unresolved,true,true,false,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 unresolved_atom，G_scale=True, G_compact=True, G_temporal=False，证据不足。"
E8A_028,S8A_F269_028,PV_GM19_SILVER_MPV_NEAR_FIELD,269,background_like,false,false,true,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 unresolved_atom，尺度、孤立性或负向窗口冲突，不能升级为车辆支持实体。
E8A_029,S8A_F270_029,PV_GM19_SILVER_MPV_NEAR_FIELD,270,vehicle_supported,true,true,true,true,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 body_core,unresolved_atom，几何尺度和紧凑性通过，短窗口存在相邻帧非跳变支持，且未触发背景弧线冲突。"
E8A_030,S8A_F271_030,PV_GM19_SILVER_MPV_NEAR_FIELD,271,vehicle_supported,true,true,true,true,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 unresolved_atom，几何尺度和紧凑性通过，短窗口存在相邻帧非跳变支持，且未触发背景弧线冲突。
E8A_031,S8A_F272_031,PV_GM19_SILVER_MPV_NEAR_FIELD,272,unresolved,true,true,true,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 unresolved_atom，G_scale=False, G_compact=True, G_temporal=True，证据不足。"
E8A_032,S8A_F273_032,PV_GM19_SILVER_MPV_NEAR_FIELD,273,vehicle_supported,true,true,true,true,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 side_ridge,unresolved_atom，几何尺度和紧凑性通过，短窗口存在相邻帧非跳变支持，且未触发背景弧线冲突。"
E8A_033,S8A_F276_033,PV_GM19_SILVER_MPV_NEAR_FIELD,276,unresolved,true,true,false,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 side_ridge,unresolved_atom，G_scale=True, G_compact=True, G_temporal=False，证据不足。"
E8A_034,S8A_F280_034,PV_GM19_SILVER_MPV_NEAR_FIELD,280,background_like,true,true,false,false,true,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 unresolved_atom，背景弧线冲突，不能升级为车辆支持实体。
E8A_035,S8A_F284_035,PV_GM19_SILVER_MPV_NEAR_FIELD,284,unresolved,true,true,true,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 body_core，G_scale=True, G_compact=True, G_temporal=False，证据不足。"
E8A_036,S8A_F284_036,PV_GM19_SILVER_MPV_NEAR_FIELD,284,background_like,false,true,false,false,true,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 background_arc，背景弧线冲突，不能升级为车辆支持实体。
E8A_037,S8A_F288_037,PV_GM19_SILVER_MPV_NEAR_FIELD,288,unresolved,true,true,true,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 unresolved_atom，G_scale=True, G_compact=True, G_temporal=True，证据不足。"
E8A_038,S8A_F288_038,PV_GM19_SILVER_MPV_NEAR_FIELD,288,background_like,false,true,false,false,true,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,结构含 background_arc，背景弧线冲突，不能升级为车辆支持实体。
E8A_039,S8A_F289_039,PV_GM19_SILVER_MPV_NEAR_FIELD,289,vehicle_supported,true,true,true,true,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 body_core,side_ridge,unresolved_atom，几何尺度和紧凑性通过，短窗口存在相邻帧非跳变支持，且未触发背景弧线冲突。"
E8A_040,S8A_F290_040,PV_GM19_SILVER_MPV_NEAR_FIELD,290,unresolved,true,false,true,false,false,allowed_or_weakly_supported_after_SAR_gate; optical_not_used_to_promote_background,"结构含 side_ridge,unresolved_atom，G_scale=False, G_compact=False, G_temporal=True，证据不足。"
